name,id,address,date,kWh,public_url,installationDate,uid
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 09:00:00 AM,6.018,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 10:00:00 AM,9.055,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 11:00:00 AM,10.352,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 12:00:00 PM,12.393,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 01:00:00 PM,11.988,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 02:00:00 PM,6.338,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 03:00:00 PM,4.808,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 04:00:00 PM,8.383,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 05:00:00 PM,8.665,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 06:00:00 PM,4.284,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 07:00:00 PM,2.372,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 08:00:00 PM,0.715,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/21 09:00:00 PM,0.061,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-21 21:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 06:00:00 AM,0.398,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 06:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 07:00:00 AM,1.339,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 07:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 08:00:00 AM,3.423,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 09:00:00 AM,5.857,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 10:00:00 AM,9.303,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 11:00:00 AM,11.557,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 12:00:00 PM,13.805,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 01:00:00 PM,14.629,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 02:00:00 PM,12.731,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 03:00:00 PM,12.819,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 04:00:00 PM,11.387,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 05:00:00 PM,7.786,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 06:00:00 PM,4.539,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 07:00:00 PM,2.044,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 08:00:00 PM,0.609,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/22 09:00:00 PM,0.008,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-22 21:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 06:00:00 AM,0.158,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 06:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 07:00:00 AM,0.905,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 07:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 08:00:00 AM,2.648,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 09:00:00 AM,5.178,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 10:00:00 AM,9.337,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 11:00:00 AM,11.278,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 12:00:00 PM,13.125,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 01:00:00 PM,12.931,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 02:00:00 PM,13.718,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 03:00:00 PM,12.553,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 04:00:00 PM,9.202,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 05:00:00 PM,7.139,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 06:00:00 PM,4.98,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 07:00:00 PM,2.084,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/23 08:00:00 PM,0.171,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-23 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 06:00:00 AM,0.101,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 06:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 07:00:00 AM,0.883,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 07:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 08:00:00 AM,2.711,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 09:00:00 AM,5.869,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 10:00:00 AM,10.22,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 11:00:00 AM,12.11,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 12:00:00 PM,14.481,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 01:00:00 PM,14.874,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 02:00:00 PM,9.476,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 03:00:00 PM,11.542,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 04:00:00 PM,11.904,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 05:00:00 PM,9.575,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 06:00:00 PM,6.224,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 07:00:00 PM,2.637,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/24 08:00:00 PM,0.348,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-24 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 06:00:00 AM,0.117,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 06:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 07:00:00 AM,0.885,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 07:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 08:00:00 AM,2.717,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 09:00:00 AM,5.681,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 10:00:00 AM,9.812,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 11:00:00 AM,12.062,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 12:00:00 PM,14.535,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 01:00:00 PM,15.448,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 02:00:00 PM,14.401,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 03:00:00 PM,13.793,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 04:00:00 PM,11.77,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 05:00:00 PM,9.099,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 06:00:00 PM,5.835,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 07:00:00 PM,2.556,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 08:00:00 PM,0.412,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/25 09:00:00 PM,0.008,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-25 21:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 06:00:00 AM,0.133,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 06:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 07:00:00 AM,0.894,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 07:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 08:00:00 AM,2.681,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 09:00:00 AM,5.567,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 10:00:00 AM,9.848,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 11:00:00 AM,11.85,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 12:00:00 PM,14.317,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 01:00:00 PM,14.576,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 02:00:00 PM,14.121,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 03:00:00 PM,13.018,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 04:00:00 PM,11.31,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 05:00:00 PM,5.772,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 06:00:00 PM,1.911,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 07:00:00 PM,2.13,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 08:00:00 PM,0.586,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/26 09:00:00 PM,0.015,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-26 21:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 06:00:00 AM,0.144,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 06:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 07:00:00 AM,1.048,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 07:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 08:00:00 AM,2.71,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 09:00:00 AM,5.415,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 10:00:00 AM,9.216,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 11:00:00 AM,10.985,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 12:00:00 PM,13.396,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 01:00:00 PM,13.927,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 02:00:00 PM,13.833,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 03:00:00 PM,8.904,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 04:00:00 PM,10.826,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 05:00:00 PM,8.459,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 06:00:00 PM,5.868,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 07:00:00 PM,1.967,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/27 08:00:00 PM,0.236,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-27 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 06:00:00 AM,0.188,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 06:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 07:00:00 AM,0.963,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 07:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 08:00:00 AM,2.766,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 09:00:00 AM,5.39,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 10:00:00 AM,8.779,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 11:00:00 AM,11.274,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 12:00:00 PM,14.039,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 01:00:00 PM,14.549,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 13:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 02:00:00 PM,14.421,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 14:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 03:00:00 PM,12.079,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 15:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 04:00:00 PM,11.359,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 16:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 05:00:00 PM,8.796,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 17:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 06:00:00 PM,3.74,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 18:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 07:00:00 PM,1.693,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 19:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 08:00:00 PM,0.4,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 20:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/28 09:00:00 PM,0.005,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-28 21:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/29 06:00:00 AM,0.11,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-29 06:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/29 07:00:00 AM,0.858,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-29 07:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/29 08:00:00 AM,2.667,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-29 08:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/29 09:00:00 AM,5.282,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-29 09:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/29 10:00:00 AM,9.141,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-29 10:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/29 11:00:00 AM,11.322,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-29 11:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/29 12:00:00 PM,13.799,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-29 12:00:00
Calgary Fire Hall Headquarters,314106,1212 42 AV SE,2017/07/29 01:00:00 PM,14.21,https://monitoring.solaredge.com/solaredge-web/p/public?name=Fire%20HQ,2016/11/07,3141062017-07-29 13:00:00
